Timestamp,TM_EVR0:HER:INJ2_EFF:BCM,B2_VXD:Rad:Res:BPAtDCU3:A1:DoseRate,CGHINJ:BEAM_GATE:STATUS,BTeBPM:QMD8E_M_1:NC_1Hz:C,BMHDCCT:CURRENT
2024/05/21 00:51:59.219,N/A,N/A,N/A,N/A,902.8587
2024/05/21 00:51:59.935,N/A,11.030187200818604,N/A,N/A,N/A
2024/05/21 00:51:59.944,N/A,N/A,N/A,1.8856043338775637,N/A
2024/05/21 00:51:59.953,43.21202512384071,N/A,N/A,N/A,N/A
2024/05/21 00:53:57.128,N/A,N/A,1,N/A,N/A
2024/05/21 00:53:59.232,N/A,N/A,N/A,1.82004540681839,N/A
2024/05/21 00:53:59.247,N/A,N/A,N/A,N/A,948.4196
2024/05/21 00:53:59.802,38.64411266483317,N/A,N/A,N/A,N/A
2024/05/21 00:53:59.935,N/A,14.69299784237241,N/A,N/A,N/A
2024/05/21 00:55:55.798,N/A,N/A,N/A,1.9121401953697206,N/A
2024/05/21 00:55:56.208,39.35383031420486,N/A,N/A,N/A,N/A
2024/05/21 00:55:56.222,N/A,N/A,0,N/A,N/A
2024/05/21 00:55:59.310,N/A,N/A,N/A,N/A,948.7182
2024/05/21 00:55:59.935,N/A,11.582576147985518,N/A,N/A,N/A
2024/05/21 00:57:55.128,N/A,N/A,1,N/A,N/A
2024/05/21 00:57:59.247,N/A,N/A,N/A,N/A,949.6662
2024/05/21 00:57:59.571,N/A,N/A,N/A,1.8762387728691101,N/A
2024/05/21 00:57:59.935,N/A,19.43085419206775,N/A,N/A,N/A
2024/05/21 00:57:59.981,43.94632058271833,N/A,N/A,N/A,N/A
2024/05/21 00:59:54.705,N/A,N/A,N/A,1.8528249335289002,N/A
2024/05/21 00:59:54.914,43.39262156930628,N/A,N/A,N/A,N/A
2024/05/21 00:59:55.221,N/A,N/A,0,N/A,N/A
2024/05/21 00:59:59.220,N/A,N/A,N/A,N/A,948.6548
2024/05/21 00:59:59.935,N/A,16.54734364841325,N/A,N/A,N/A
2024/05/21 01:01:56.128,N/A,N/A,1,N/A,N/A
2024/05/21 01:01:59.260,N/A,N/A,N/A,N/A,949.1181
2024/05/21 01:01:59.657,40.69739822541307,N/A,N/A,N/A,N/A
2024/05/21 01:01:59.767,N/A,N/A,N/A,1.893408946990967,N/A
2024/05/21 01:01:59.935,N/A,21.108018200763688,N/A,N/A,N/A
2024/05/21 01:03:57.153,N/A,N/A,N/A,1.9168230390548706,N/A
2024/05/21 01:03:57.314,N/A,N/A,0,N/A,N/A
2024/05/21 01:03:57.323,41.21092363421296,N/A,N/A,N/A,N/A
2024/05/21 01:03:59.219,N/A,N/A,N/A,N/A,949.702
2024/05/21 01:03:59.935,N/A,16.933436697412166,N/A,N/A,N/A
2024/05/21 01:05:56.326,N/A,N/A,N/A,1.8777997207641604,N/A
2024/05/21 01:05:56.935,38.82160182920411,N/A,N/A,N/A,N/A
2024/05/21 01:05:57.221,N/A,N/A,0,N/A,N/A
2024/05/21 01:05:59.248,N/A,N/A,N/A,N/A,949.5435
2024/05/21 01:05:59.935,N/A,16.060221756062838,N/A,N/A,N/A
2024/05/21 01:07:54.623,N/A,N/A,N/A,1.921505756378174,N/A
2024/05/21 01:07:54.712,40.74455851550994,N/A,N/A,N/A,N/A
2024/05/21 01:07:55.285,N/A,N/A,0,N/A,N/A
2024/05/21 01:07:59.219,N/A,N/A,N/A,N/A,948.9473
2024/05/21 01:07:59.935,N/A,16.142940001522454,N/A,N/A,N/A
2024/05/21 01:09:58.128,N/A,N/A,1,N/A,N/A
2024/05/21 01:09:59.219,N/A,N/A,N/A,N/A,947.5892
2024/05/21 01:09:59.600,N/A,N/A,N/A,1.896530969142914,N/A
2024/05/21 01:09:59.810,38.395164652219464,N/A,N/A,N/A,N/A
2024/05/21 01:09:59.935,N/A,20.484926487146907,N/A,N/A,N/A
2024/05/21 01:11:55.128,N/A,N/A,1,N/A,N/A
2024/05/21 01:11:59.219,N/A,N/A,N/A,N/A,949.7746
2024/05/21 01:11:59.679,41.69887545424585,N/A,N/A,N/A,N/A
2024/05/21 01:11:59.749,N/A,N/A,N/A,1.9121400690078736,N/A
2024/05/21 01:11:59.935,N/A,22.008163503356272,N/A,N/A,N/A
2024/05/21 01:13:53.386,N/A,N/A,N/A,1.8824824380874634,N/A
2024/05/21 01:13:53.716,43.34605039704248,N/A,N/A,N/A,N/A
2024/05/21 01:13:54.221,N/A,N/A,0,N/A,N/A
2024/05/21 01:13:59.219,N/A,N/A,N/A,N/A,948.3224
2024/05/21 01:13:59.935,N/A,23.144974917763605,N/A,N/A,N/A
2024/05/21 01:15:57.128,N/A,N/A,1,N/A,N/A
2024/05/21 01:15:59.220,N/A,N/A,N/A,N/A,948.4677
2024/05/21 01:15:59.379,N/A,N/A,N/A,1.9339932131767275,N/A
2024/05/21 01:15:59.868,39.474963939284045,N/A,N/A,N/A,N/A
2024/05/21 01:15:59.935,N/A,29.47952407176258,N/A,N/A,N/A
2024/05/21 01:17:45.887,N/A,N/A,N/A,1.9168229126930239,N/A
2024/05/21 01:17:47.312,N/A,N/A,0,N/A,N/A
2024/05/21 01:17:47.338,41.08545595178803,N/A,N/A,N/A,N/A
2024/05/21 01:17:59.219,N/A,N/A,N/A,N/A,-0.01429999999999998
2024/05/21 01:17:59.935,N/A,0.2547312889087272,N/A,N/A,N/A
2024/05/21 01:19:59.219,N/A,N/A,N/A,N/A,-0.010199999999999765
2024/05/21 01:19:59.935,N/A,0.04537757625420668,N/A,N/A,N/A
2024/05/21 01:21:59.219,N/A,N/A,N/A,N/A,-0.02149999999999963
2024/05/21 01:21:59.935,N/A,-0.05578979878163271,N/A,N/A,N/A
2024/05/21 01:23:59.219,N/A,N/A,N/A,N/A,-0.012299999999999311
2024/05/21 01:23:59.935,N/A,-0.06491529072541302,N/A,N/A,N/A
2024/05/21 01:25:59.220,N/A,N/A,N/A,N/A,-0.007199999999999651
2024/05/21 01:25:59.935,N/A,-0.024849946500495722,N/A,N/A,N/A
