Time(s),CH1(V),CH2(V),CH3(V)
-1.1172E-08,-5.045215E-01,-1.238727E+00,8.681320E-03
-1.1072E-08,-5.045215E-01,-1.238727E+00,8.681320E-03
-1.0972E-08,-4.825858E-01,-1.216607E+00,8.681320E-03
-1.0872E-08,-4.825858E-01,-1.216607E+00,8.681320E-03
-1.0772E-08,-4.825858E-01,-1.216607E+00,8.681320E-03
-1.0672E-08,-4.606501E-01,-1.194486E+00,8.681320E-03
-1.0572E-08,-4.606501E-01,-1.194486E+00,8.681320E-03
-1.0472E-08,-4.387144E-01,-1.172366E+00,1.736264E-02
-1.0372E-08,-4.387144E-01,-1.172366E+00,1.736264E-02
-1.0272E-08,-4.387144E-01,-1.172366E+00,1.736264E-02
-1.0172E-08,-4.167787E-01,-1.150246E+00,1.736264E-02
-1.0072E-08,-4.167787E-01,-1.150246E+00,1.736264E-02
-9.9720E-09,-4.167787E-01,-1.150246E+00,1.736264E-02
-9.8720E-09,-4.167787E-01,-1.128126E+00,1.736264E-02
-9.7720E-09,-4.387144E-01,-1.106006E+00,8.681320E-03
-9.6720E-09,-4.387144E-01,-1.106006E+00,8.681320E-03
-9.5720E-09,-4.387144E-01,-1.083886E+00,8.681320E-03
-9.4720E-09,-4.387144E-01,-1.083886E+00,8.681320E-03
-9.3720E-09,-4.387144E-01,-1.061766E+00,8.681320E-03
-9.2720E-09,-4.387144E-01,-1.061766E+00,8.681320E-03
-9.1720E-09,-4.387144E-01,-1.039646E+00,8.681320E-03
-9.0720E-09,-4.387144E-01,-1.039646E+00,8.681320E-03
