Timestamp,BMLDCCT:CURRENT,BMLDCCT:RATE,CG_BTP:BPM:CHARGE1,CGLINJ:EFFICIENCY,timestamp,unix_time,BPM_to_current
2024/03/01 11:10:54.434,92.5525,-0.1000000000000085,0.0,0.0,2024-03-01 11:10:54.434,1709291454,-0.010000000000000002
2024/03/01 11:10:55.434,92.4657,-0.0867999999999966,0.0,0.0,2024-03-01 11:10:55.434,1709291455,-0.010000000000000002
2024/03/01 11:10:56.433,92.3667,-0.0990000000000037,0.0,0.0,2024-03-01 11:10:56.433,1709291456,-0.010000000000000002
2024/03/01 11:10:57.434,92.2808,-0.0990000000000037,0.0,0.0,2024-03-01 11:10:57.434,1709291457,-0.010000000000000002
2024/03/01 11:10:57.435,92.2808,-0.0858999999999952,0.0,0.0,2024-03-01 11:10:57.435,1709291457,-0.010000000000000002
2024/03/01 11:10:58.462,92.1768,-0.1039999999999992,0.0,0.0,2024-03-01 11:10:58.462,1709291458,-0.010000000000000002
2024/03/01 11:10:59.525,92.0869,-0.0899,0.0,0.0,2024-03-01 11:10:59.525,1709291459,-0.010000000000000002
2024/03/01 11:11:00.433,91.994,-0.0899,0.0,0.0,2024-03-01 11:11:00.433,1709291460,-0.010000000000000002
2024/03/01 11:11:00.434,91.994,-0.0929000000000002,0.0,0.0,2024-03-01 11:11:00.434,1709291460,-0.010000000000000002
2024/03/01 11:11:01.434,91.9132,-0.0807999999999964,0.0,0.0,2024-03-01 11:11:01.434,1709291461,-0.010000000000000002
2024/03/01 11:11:02.434,91.8132,-0.1000000000000085,0.0,0.0,2024-03-01 11:11:02.434,1709291462,-0.010000000000000002
2024/03/01 11:11:03.433,91.7263,-0.1000000000000085,0.0,0.0,2024-03-01 11:11:03.433,1709291463,-0.010000000000000002
2024/03/01 11:11:03.434,91.7263,-0.0868999999999999,0.0,0.0,2024-03-01 11:11:03.434,1709291463,-0.010000000000000002
2024/03/01 11:11:04.434,91.6283,-0.0979999999999989,0.0,0.0,2024-03-01 11:11:04.434,1709291464,-0.010000000000000002
2024/03/01 11:11:05.462,91.5445,-0.0979999999999989,0.0,0.0,2024-03-01 11:11:05.462,1709291465,-0.010000000000000002
2024/03/01 11:11:05.463,91.5445,-0.0837999999999965,0.0,0.0,2024-03-01 11:11:05.463,1709291465,-0.010000000000000002
2024/03/01 11:11:06.526,91.4425,-0.1020000000000038,0.0,0.0,2024-03-01 11:11:06.526,1709291466,-0.010000000000000002
