Timestamp,BMLDCCT:CURRENT,BMLDCCT:RATE,CG_BTP:BPM:CHARGE1,CGLINJ:EFFICIENCY,timestamp,unix_time,BPM_to_current,life_decay,efficiency_true
2024/03/01 11:31:04.435,81.54880000000001,0.1909000000000134,3.107094841003418,62.46847024786105,2024-03-01 11:31:04.435,1709292664,0.3007094841003418,-24.799465859818493,87.26793610767955
2024/03/01 11:31:05.463,81.74080000000001,0.1909000000000134,3.107094841003418,62.46847024786105,2024-03-01 11:31:05.463,1709292665,0.3007094841003418,-24.901758749264815,87.37022899712586
2024/03/01 11:31:05.464,81.74080000000001,0.191999999999993,3.107094841003418,62.46847024786105,2024-03-01 11:31:05.464,1709292665,0.3007094841003418,-24.901758749264815,87.37022899712586
2024/03/01 11:31:05.465,81.74080000000001,0.191999999999993,3.107094841003418,62.82842476473572,2024-03-01 11:31:05.465,1709292665,0.3007094841003418,-24.901758749264815,87.73018351400054
2024/03/01 11:31:05.974,81.74080000000001,0.191999999999993,3.107094841003418,63.32519528779892,2024-03-01 11:31:05.974,1709292665,0.3007094841003418,-24.901758749264815,88.22695403706373
2024/03/01 11:31:06.526,81.9195,0.1786999999999921,3.107094841003418,63.32519528779892,2024-03-01 11:31:06.526,1709292666,0.3007094841003418,-24.99715104264907,88.32234633044798
2024/03/01 11:31:06.528,81.9195,0.1786999999999921,3.107094841003418,58.93860623921654,2024-03-01 11:31:06.528,1709292666,0.3007094841003418,-24.99715104264907,83.9357572818656
2024/03/01 11:31:07.434,82.11250000000001,0.193000000000012,3.107094841003418,58.93860623921654,2024-03-01 11:31:07.434,1709292667,0.3007094841003418,-25.100377541863768,84.0389837810803
2024/03/01 11:31:08.433,82.3054,0.193000000000012,3.107094841003418,58.93860623921654,2024-03-01 11:31:08.433,1709292668,0.3007094841003418,-25.2037588018199,84.14236504103644
2024/03/01 11:31:08.434,82.3054,0.1928999999999945,3.107094841003418,58.93860623921654,2024-03-01 11:31:08.434,1709292668,0.3007094841003418,-25.2037588018199,84.14236504103644
