Timestamp,BMHDCCT:CURRENT,BMLDCCT:CURRENT,B2_VXD:Rad:Res:BPAtDCU3:A1:DoseRate
2024/05/14 01:59:59.219,957.2053,N/A,N/A
2024/05/14 01:59:59.434,N/A,1192.7347750000001,N/A
2024/05/14 01:59:59.935,N/A,N/A,15.656383309316343
2024/05/14 02:00:04.301,959.5636000000001,N/A,N/A
2024/05/14 02:00:04.517,N/A,1196.1831750000001,N/A
2024/05/14 02:00:04.935,N/A,N/A,16.613730389639656
2024/05/14 02:00:09.219,958.3456,N/A,N/A
2024/05/14 02:00:09.434,N/A,1199.475975,N/A
2024/05/14 02:00:09.935,N/A,N/A,14.600159803369335
2024/05/14 02:00:14.219,958.7751,N/A,N/A
2024/05/14 02:00:14.434,N/A,1192.8590750000003,N/A
2024/05/14 02:00:14.935,N/A,N/A,15.314657358075186
2024/05/14 02:00:19.219,959.7189999999999,N/A,N/A
2024/05/14 02:00:19.434,N/A,1188.7137750000002,N/A
2024/05/14 02:00:19.935,N/A,N/A,13.987822910073142
2024/05/14 02:00:24.247,957.5048999999999,N/A,N/A
2024/05/14 02:00:24.463,N/A,1193.6610750000002,N/A
2024/05/14 02:00:24.935,N/A,N/A,15.5372445053724
2024/05/14 02:00:29.219,960.0441999999999,N/A,N/A
2024/05/14 02:00:29.434,N/A,1197.555875,N/A
2024/05/14 02:00:29.935,N/A,N/A,15.341236372673299
2024/05/14 02:00:34.219,958.0255,N/A,N/A
2024/05/14 02:00:34.433,N/A,1199.064875,N/A
2024/05/14 02:00:34.935,N/A,N/A,13.060682340137408
2024/05/14 02:00:39.219,958.6103999999999,N/A,N/A
2024/05/14 02:00:39.434,N/A,1188.875375,N/A
2024/05/14 02:00:39.935,N/A,N/A,15.349955117239388
2024/05/14 02:00:44.248,959.5196,N/A,N/A
2024/05/14 02:00:44.463,N/A,1190.402575,N/A
2024/05/14 02:00:44.935,N/A,N/A,13.99629922045534
2024/05/14 02:00:49.219,957.3198,N/A,N/A
2024/05/14 02:00:49.434,N/A,1195.122575,N/A
2024/05/14 02:00:49.935,N/A,N/A,15.725393477882369
2024/05/14 02:00:54.219,959.7916,N/A,N/A
2024/05/14 02:00:54.434,N/A,1199.854775,N/A
2024/05/14 02:00:54.935,N/A,N/A,16.636443027230136
2024/05/14 02:00:59.311,958.7015,N/A,N/A
2024/05/14 02:00:59.526,N/A,1193.3479750000001,N/A
2024/05/14 02:00:59.935,N/A,N/A,13.009768392841266
2024/05/14 02:01:04.219,958.2771,N/A,N/A
2024/05/14 02:01:04.434,N/A,1189.763175,N/A
2024/05/14 02:01:04.935,N/A,N/A,16.60206288533134
2024/05/14 02:01:09.219,960.0452,N/A,N/A
2024/05/14 02:01:09.434,N/A,1194.466075,N/A
2024/05/14 02:01:09.935,N/A,N/A,14.53075417889212
2024/05/14 02:01:14.221,957.8444999999999,N/A,N/A
2024/05/14 02:01:14.436,N/A,1198.686175,N/A
2024/05/14 02:01:14.935,N/A,N/A,14.33774920074303
2024/05/14 02:01:19.249,959.4286000000001,N/A,N/A
2024/05/14 02:01:19.464,N/A,1194.9539750000001,N/A
2024/05/14 02:01:19.935,N/A,N/A,15.416420018343072
2024/05/14 02:01:24.219,959.2588000000001,N/A,N/A
2024/05/14 02:01:24.433,N/A,1188.210775,N/A
2024/05/14 02:01:24.935,N/A,N/A,14.063850127228275
2024/05/14 02:01:29.219,957.8813,N/A,N/A
2024/05/14 02:01:29.434,N/A,1193.5761750000001,N/A
2024/05/14 02:01:29.935,N/A,N/A,16.57925894219996
2024/05/14 02:01:34.219,959.8499,N/A,N/A
2024/05/14 02:01:34.434,N/A,1197.9194750000001,N/A
2024/05/14 02:01:34.935,N/A,N/A,14.530922631143058
2024/05/14 02:01:39.220,957.7044,N/A,N/A
2024/05/14 02:01:39.461,N/A,1200.4002750000002,N/A
2024/05/14 02:01:39.935,N/A,N/A,14.207794189951986
2024/05/14 02:01:44.219,959.2813,N/A,N/A
2024/05/14 02:01:44.434,N/A,1190.9267750000001,N/A
2024/05/14 02:01:44.935,N/A,N/A,15.373070673180276
2024/05/14 02:01:49.219,959.2762,N/A,N/A
2024/05/14 02:01:49.434,N/A,1189.3904750000002,N/A
2024/05/14 02:01:49.935,N/A,N/A,14.245528028527328
2024/05/14 02:01:54.219,957.913,N/A,N/A
2024/05/14 02:01:54.434,N/A,1194.112575,N/A
2024/05/14 02:01:54.935,N/A,N/A,16.660926572303918
2024/05/14 02:01:59.245,959.7712,N/A,N/A
2024/05/14 02:01:59.461,N/A,1198.9376750000001,N/A
2024/05/14 02:01:59.935,N/A,N/A,14.397742532863457
2024/05/14 02:02:04.219,957.6062000000001,N/A,N/A
2024/05/14 02:02:04.434,N/A,1194.942875,N/A
2024/05/14 02:02:04.935,N/A,N/A,13.007753703898683
2024/05/14 02:02:09.219,959.1893,N/A,N/A
2024/05/14 02:02:09.434,N/A,1187.734975,N/A
2024/05/14 02:02:09.935,N/A,N/A,16.806562556810803
2024/05/14 02:02:14.312,959.1146,N/A,N/A
2024/05/14 02:02:14.528,N/A,1191.455075,N/A
2024/05/14 02:02:14.935,N/A,N/A,14.421499116372605
2024/05/14 02:02:19.219,957.732,N/A,N/A
2024/05/14 02:02:19.434,N/A,1195.675175,N/A
2024/05/14 02:02:19.935,N/A,N/A,16.987338702125278
2024/05/14 02:02:24.219,960.4615,N/A,N/A
2024/05/14 02:02:24.434,N/A,1200.5264750000001,N/A
2024/05/14 02:02:24.935,N/A,N/A,14.948170294950351
2024/05/14 02:02:29.219,958.4559999999999,N/A,N/A
2024/05/14 02:02:29.434,N/A,1191.064175,N/A
2024/05/14 02:02:29.935,N/A,N/A,13.070418407926361
2024/05/14 02:02:34.248,958.0521,N/A,N/A
2024/05/14 02:02:34.463,N/A,1189.7207750000002,N/A
2024/05/14 02:02:34.935,N/A,N/A,16.60960275353571
2024/05/14 02:02:39.219,959.8908,N/A,N/A
2024/05/14 02:02:39.434,N/A,1194.149975,N/A
2024/05/14 02:02:39.935,N/A,N/A,14.440034491120745
2024/05/14 02:02:44.219,957.69,N/A,N/A
2024/05/14 02:02:44.434,N/A,1198.491175,N/A
2024/05/14 02:02:44.935,N/A,N/A,14.479450705869947
2024/05/14 02:02:49.310,959.2138,N/A,N/A
2024/05/14 02:02:49.525,N/A,1196.959975,N/A
2024/05/14 02:02:49.935,N/A,N/A,15.455170486855538
2024/05/14 02:02:54.220,959.0971999999999,N/A,N/A
2024/05/14 02:02:54.435,N/A,1187.1834750000003,N/A
2024/05/14 02:02:54.935,N/A,N/A,13.688504821153888
2024/05/14 02:02:59.219,957.7586,N/A,N/A
2024/05/14 02:02:59.434,N/A,1192.068175,N/A
2024/05/14 02:02:59.935,N/A,N/A,16.713591453962177
2024/05/14 02:03:04.219,960.396,N/A,N/A
2024/05/14 02:03:04.434,N/A,1196.3488750000001,N/A
2024/05/14 02:03:04.935,N/A,N/A,15.645081747413046
2024/05/14 02:03:09.304,958.3374,N/A,N/A
2024/05/14 02:03:09.519,N/A,1200.614375,N/A
2024/05/14 02:03:09.935,N/A,N/A,14.167843973706105
2024/05/14 02:03:14.220,958.817,N/A,N/A
2024/05/14 02:03:14.435,N/A,1191.4328750000002,N/A
2024/05/14 02:03:14.935,N/A,N/A,15.288744043209242
2024/05/14 02:03:19.219,959.6454,N/A,N/A
2024/05/14 02:03:19.434,N/A,1190.0843750000001,N/A
2024/05/14 02:03:19.935,N/A,N/A,14.256789635138773
2024/05/14 02:03:24.219,957.4507,N/A,N/A
2024/05/14 02:03:24.435,N/A,1194.262075,N/A
2024/05/14 02:03:24.935,N/A,N/A,16.02665532658742
2024/05/14 02:03:29.304,960.0912999999999,N/A,N/A
2024/05/14 02:03:29.519,N/A,1198.2861750000002,N/A
2024/05/14 02:03:29.935,N/A,N/A,15.42074394649868
2024/05/14 02:03:34.219,958.1738,N/A,N/A
2024/05/14 02:03:34.434,N/A,1194.570075,N/A
2024/05/14 02:03:34.935,N/A,N/A,12.982615684999942
2024/05/14 02:03:39.220,958.8824999999999,N/A,N/A
2024/05/14 02:03:39.434,N/A,1187.604675,N/A
2024/05/14 02:03:39.935,N/A,N/A,16.38568181773932
2024/05/14 02:03:44.219,959.7763,N/A,N/A
2024/05/14 02:03:44.435,N/A,1192.368175,N/A
2024/05/14 02:03:44.935,N/A,N/A,14.093051923252146
2024/05/14 02:03:49.221,957.5438,N/A,N/A
2024/05/14 02:03:49.463,N/A,1196.6983750000002,N/A
2024/05/14 02:03:49.935,N/A,N/A,15.706459908824357
2024/05/14 02:03:54.220,960.1536,N/A,N/A
2024/05/14 02:03:54.434,N/A,1200.1396750000001,N/A
2024/05/14 02:03:54.935,N/A,N/A,15.321252417832872
2024/05/14 02:03:59.219,958.0654000000001,N/A,N/A
2024/05/14 02:03:59.434,N/A,1190.9772750000002,N/A
2024/05/14 02:03:59.935,N/A,N/A,12.8950632342859
2024/05/14 02:04:04.219,958.6299,N/A,N/A
2024/05/14 02:04:04.434,N/A,1189.2530750000003,N/A
2024/05/14 02:04:04.935,N/A,N/A,16.831973676542034
2024/05/14 02:04:09.265,959.4858,N/A,N/A
2024/05/14 02:04:09.482,N/A,1194.1246750000003,N/A
2024/05/14 02:04:09.935,N/A,N/A,14.24213719833592
2024/05/14 02:04:14.219,957.2595,N/A,N/A
2024/05/14 02:04:14.434,N/A,1197.7709750000001,N/A
2024/05/14 02:04:14.935,N/A,N/A,16.48976585725782
2024/05/14 02:04:19.219,959.9113,N/A,N/A
2024/05/14 02:04:19.434,N/A,1196.7235750000002,N/A
2024/05/14 02:04:19.935,N/A,N/A,15.393114972722254
2024/05/14 02:04:24.219,958.8353999999999,N/A,N/A
2024/05/14 02:04:24.434,N/A,1186.991575,N/A
2024/05/14 02:04:24.935,N/A,N/A,13.509344655783583
2024/05/14 02:04:29.278,958.454,N/A,N/A
2024/05/14 02:04:29.494,N/A,1192.1439750000002,N/A
2024/05/14 02:04:29.935,N/A,N/A,16.57062446138662
2024/05/14 02:04:34.219,959.3642,N/A,N/A
2024/05/14 02:04:34.434,N/A,1196.448875,N/A
2024/05/14 02:04:34.935,N/A,N/A,14.397068382459015
2024/05/14 02:04:39.219,957.1378,N/A,N/A
2024/05/14 02:04:39.433,N/A,1200.107275,N/A
2024/05/14 02:04:39.935,N/A,N/A,15.40095845348412
2024/05/14 02:04:44.219,959.7476,N/A,N/A
2024/05/14 02:04:44.434,N/A,1190.788375,N/A
2024/05/14 02:04:44.935,N/A,N/A,15.336967241864034
2024/05/14 02:04:49.285,958.6851,N/A,N/A
2024/05/14 02:04:49.500,N/A,1189.758175,N/A
2024/05/14 02:04:49.935,N/A,N/A,14.08733846023627
2024/05/14 02:04:54.219,958.2781,N/A,N/A
2024/05/14 02:04:54.434,N/A,1193.789375,N/A
2024/05/14 02:04:54.935,N/A,N/A,16.617951469404588
2024/05/14 02:04:59.219,960.1158,N/A,N/A
2024/05/14 02:04:59.433,N/A,1197.916475,N/A
2024/05/14 02:04:59.935,N/A,N/A,14.206446688048608
2024/05/14 02:05:04.219,957.8752000000001,N/A,N/A
2024/05/14 02:05:04.435,N/A,1197.0982750000003,N/A
2024/05/14 02:05:04.935,N/A,N/A,12.963971030854623
2024/05/14 02:05:09.248,959.4346999999999,N/A,N/A
2024/05/14 02:05:09.463,N/A,1187.256175,N/A
2024/05/14 02:05:09.935,N/A,N/A,15.972571863061635
2024/05/14 02:05:14.219,959.3272999999999,N/A,N/A
2024/05/14 02:05:14.434,N/A,1191.8721750000002,N/A
2024/05/14 02:05:14.935,N/A,N/A,14.26970138286902
2024/05/14 02:05:19.219,957.8731,N/A,N/A
2024/05/14 02:05:19.433,N/A,1195.697375,N/A
2024/05/14 02:05:19.935,N/A,N/A,16.798593949296365
2024/05/14 02:05:24.311,960.5177,N/A,N/A
2024/05/14 02:05:24.527,N/A,1199.608375,N/A
2024/05/14 02:05:24.935,N/A,N/A,15.512087923968483
2024/05/14 02:05:29.219,958.547,N/A,N/A
2024/05/14 02:05:29.434,N/A,1193.1347750000002,N/A
2024/05/14 02:05:29.935,N/A,N/A,13.029806832507209
2024/05/14 02:05:34.219,958.14,N/A,N/A
2024/05/14 02:05:34.434,N/A,1188.937975,N/A
2024/05/14 02:05:34.935,N/A,N/A,16.784351262922016
2024/05/14 02:05:39.219,959.9655,N/A,N/A
2024/05/14 02:05:39.434,N/A,1192.0843750000001,N/A
2024/05/14 02:05:39.935,N/A,N/A,14.317231241437838
2024/05/14 02:05:44.258,957.7637,N/A,N/A
2024/05/14 02:05:44.527,N/A,1195.802375,N/A
2024/05/14 02:05:44.935,N/A,N/A,14.33173367053928
2024/05/14 02:05:49.219,959.3181000000001,N/A,N/A
2024/05/14 02:05:49.434,N/A,1199.4073750000002,N/A
2024/05/14 02:05:49.935,N/A,N/A,16.944122086976115
2024/05/14 02:05:54.219,959.0931,N/A,N/A
2024/05/14 02:05:54.434,N/A,1192.817675,N/A
2024/05/14 02:05:54.935,N/A,N/A,12.91244886727321
2024/05/14 02:05:59.219,957.7299,N/A,N/A
2024/05/14 02:05:59.434,N/A,1188.224875,N/A
2024/05/14 02:05:59.935,N/A,N/A,16.655850814121816
2024/05/14 02:06:04.311,960.3734999999999,N/A,N/A
2024/05/14 02:06:04.526,N/A,1192.633775,N/A
2024/05/14 02:06:04.935,N/A,N/A,15.513933310810831
2024/05/14 02:06:09.219,958.408,N/A,N/A
2024/05/14 02:06:09.433,N/A,1196.881175,N/A
2024/05/14 02:06:09.935,N/A,N/A,14.161405933533045
2024/05/14 02:06:14.219,959.0461,N/A,N/A
2024/05/14 02:06:14.434,N/A,1200.627475,N/A
2024/05/14 02:06:14.935,N/A,N/A,16.625231857111824
2024/05/14 02:06:19.219,958.9316,N/A,N/A
2024/05/14 02:06:19.434,N/A,1191.3540750000002,N/A
2024/05/14 02:06:19.935,N/A,N/A,12.82257057003633
2024/05/14 02:06:24.248,957.5468999999999,N/A,N/A
2024/05/14 02:06:24.463,N/A,1189.886475,N/A
2024/05/14 02:06:24.935,N/A,N/A,16.64648843237861
2024/05/14 02:06:29.219,960.3275,N/A,N/A
2024/05/14 02:06:29.434,N/A,1194.3135750000001,N/A
2024/05/14 02:06:29.935,N/A,N/A,15.326067046937197
2024/05/14 02:06:34.219,958.3312999999999,N/A,N/A
2024/05/14 02:06:34.434,N/A,1198.818475,N/A
2024/05/14 02:06:34.935,N/A,N/A,14.35680773454133
2024/05/14 02:06:39.219,959.0318,N/A,N/A
2024/05/14 02:06:39.434,N/A,1195.6468750000001,N/A
2024/05/14 02:06:39.935,N/A,N/A,15.294855206902344
2024/05/14 02:06:44.280,958.9960000000001,N/A,N/A
2024/05/14 02:06:44.495,N/A,1188.7369750000003,N/A
2024/05/14 02:06:44.935,N/A,N/A,14.223752026005544
2024/05/14 02:06:49.219,957.6205,N/A,N/A
2024/05/14 02:06:49.434,N/A,1193.9004750000001,N/A
2024/05/14 02:06:49.935,N/A,N/A,16.73873428950237
2024/05/14 02:06:54.219,960.4727,N/A,N/A
2024/05/14 02:06:54.434,N/A,1198.093275,N/A
2024/05/14 02:06:54.935,N/A,N/A,15.236542203757336
2024/05/14 02:06:59.219,958.4160999999999,N/A,N/A
2024/05/14 02:06:59.434,N/A,1199.442675,N/A
2024/05/14 02:06:59.935,N/A,N/A,13.091469612792586
2024/05/14 02:07:04.247,959.1494,N/A,N/A
2024/05/14 02:07:04.462,N/A,1189.0985750000002,N/A
2024/05/14 02:07:04.935,N/A,N/A,15.524123359023015
2024/05/14 02:07:09.219,959.0696,N/A,N/A
2024/05/14 02:07:09.434,N/A,1190.300575,N/A
2024/05/14 02:07:09.935,N/A,N/A,14.243738393555395
2024/05/14 02:07:14.219,957.6563,N/A,N/A
2024/05/14 02:07:14.434,N/A,1194.714575,N/A
2024/05/14 02:07:14.935,N/A,N/A,16.6084474395284
2024/05/14 02:07:19.256,960.4451,N/A,N/A
2024/05/14 02:07:19.486,N/A,1198.865975,N/A
2024/05/14 02:07:19.935,N/A,N/A,15.557986185424982
2024/05/14 02:07:24.219,958.4172000000001,N/A,N/A
2024/05/14 02:07:24.434,N/A,1194.8034750000002,N/A
2024/05/14 02:07:24.935,N/A,N/A,13.101206372040966
2024/05/14 02:07:29.219,959.0808999999999,N/A,N/A
2024/05/14 02:07:29.434,N/A,1187.472375,N/A
2024/05/14 02:07:29.935,N/A,N/A,16.996553682671216
2024/05/14 02:07:34.220,959.0645,N/A,N/A
2024/05/14 02:07:34.435,N/A,1192.062075,N/A
2024/05/14 02:07:34.935,N/A,N/A,14.347948542096578
2024/05/14 02:07:39.310,957.7074,N/A,N/A
2024/05/14 02:07:39.525,N/A,1196.0649750000002,N/A
2024/05/14 02:07:39.935,N/A,N/A,16.425251732032095
2024/05/14 02:07:44.220,960.4778,N/A,N/A
2024/05/14 02:07:44.435,N/A,1200.1830750000001,N/A
2024/05/14 02:07:44.935,N/A,N/A,15.163239799160305
2024/05/14 02:07:49.219,958.457,N/A,N/A
2024/05/14 02:07:49.434,N/A,1190.728875,N/A
2024/05/14 02:07:49.935,N/A,N/A,12.84155726570507
2024/05/14 02:07:54.220,958.1073,N/A,N/A
2024/05/14 02:07:54.435,N/A,1189.5571750000001,N/A
2024/05/14 02:07:54.935,N/A,N/A,16.620825478989133
2024/05/14 02:07:59.247,960.0412,N/A,N/A
2024/05/14 02:07:59.463,N/A,1193.122675,N/A
2024/05/14 02:07:59.935,N/A,N/A,14.5150375588794
2024/05/14 02:08:04.220,957.8353000000001,N/A,N/A
2024/05/14 02:08:04.435,N/A,1196.580175,N/A
2024/05/14 02:08:04.935,N/A,N/A,14.900922731844103
2024/05/14 02:08:09.219,959.3426999999999,N/A,N/A
2024/05/14 02:08:09.434,N/A,1200.423475,N/A
2024/05/14 02:08:09.935,N/A,N/A,16.516275690428053
2024/05/14 02:08:14.220,959.2036,N/A,N/A
2024/05/14 02:08:14.435,N/A,1191.4186750000001,N/A
2024/05/14 02:08:14.935,N/A,N/A,12.88464717572661
2024/05/14 02:08:19.249,957.8107,N/A,N/A
2024/05/14 02:08:19.464,N/A,1190.499575,N/A
2024/05/14 02:08:19.935,N/A,N/A,16.638166210153358
2024/05/14 02:08:24.220,960.4685999999999,N/A,N/A
2024/05/14 02:08:24.435,N/A,1195.765075,N/A
2024/05/14 02:08:24.935,N/A,N/A,15.218267972830999
2024/05/14 02:08:29.219,958.3814,N/A,N/A
2024/05/14 02:08:29.434,N/A,1200.5608750000001,N/A
2024/05/14 02:08:29.935,N/A,N/A,13.896632456452902
2024/05/14 02:08:34.219,958.9592,N/A,N/A
2024/05/14 02:08:34.435,N/A,1191.4328750000002,N/A
2024/05/14 02:08:34.935,N/A,N/A,15.40368303697039
2024/05/14 02:08:39.239,958.9479,N/A,N/A
2024/05/14 02:08:39.455,N/A,1190.6166750000002,N/A
2024/05/14 02:08:39.935,N/A,N/A,14.24624103210084
2024/05/14 02:08:44.220,957.6164,N/A,N/A
2024/05/14 02:08:44.435,N/A,1194.676175,N/A
2024/05/14 02:08:44.935,N/A,N/A,16.969751556350626
2024/05/14 02:08:49.219,960.3019,N/A,N/A
2024/05/14 02:08:49.434,N/A,1198.133675,N/A
2024/05/14 02:08:49.935,N/A,N/A,15.630203034284685
2024/05/14 02:08:54.219,958.2402,N/A,N/A
2024/05/14 02:08:54.436,N/A,1196.877075,N/A
2024/05/14 02:08:54.935,N/A,N/A,13.114519176024633
2024/05/14 02:08:59.247,958.951,N/A,N/A
2024/05/14 02:08:59.462,N/A,1186.8107750000001,N/A
2024/05/14 02:08:59.935,N/A,N/A,16.250673651651802
2024/05/14 02:09:04.219,958.9449,N/A,N/A
2024/05/14 02:09:04.434,N/A,1191.413675,N/A
2024/05/14 02:09:04.935,N/A,N/A,14.338633914824253
2024/05/14 02:09:09.219,957.5377,N/A,N/A
2024/05/14 02:09:09.434,N/A,1195.715575,N/A
2024/05/14 02:09:09.935,N/A,N/A,16.87307191737766
2024/05/14 02:09:14.310,960.2477,N/A,N/A
2024/05/14 02:09:14.525,N/A,1198.958875,N/A
2024/05/14 02:09:14.935,N/A,N/A,15.712480811894075
2024/05/14 02:09:19.220,958.2207999999999,N/A,N/A
2024/05/14 02:09:19.435,N/A,1195.0054750000002,N/A
2024/05/14 02:09:19.935,N/A,N/A,12.999396662661093
2024/05/14 02:09:24.219,958.7874,N/A,N/A
2024/05/14 02:09:24.434,N/A,1188.0359750000002,N/A
2024/05/14 02:09:24.935,N/A,N/A,16.592258969904567
2024/05/14 02:09:29.219,959.6505000000001,N/A,N/A
2024/05/14 02:09:29.434,N/A,1193.412575,N/A
2024/05/14 02:09:29.935,N/A,N/A,14.273405924904903
2024/05/14 02:09:34.310,957.4436000000001,N/A,N/A
2024/05/14 02:09:34.525,N/A,1197.8124750000002,N/A
2024/05/14 02:09:34.935,N/A,N/A,16.05664986572826
2024/05/14 02:09:39.219,960.0083999999999,N/A,N/A
2024/05/14 02:09:39.434,N/A,1197.2578750000002,N/A
2024/05/14 02:09:39.935,N/A,N/A,13.997715881336449
2024/05/14 02:09:44.219,957.9437,N/A,N/A
2024/05/14 02:09:44.434,N/A,1187.313775,N/A
2024/05/14 02:09:44.935,N/A,N/A,13.467745836375403
2024/05/14 02:09:49.219,959.4970999999999,N/A,N/A
2024/05/14 02:09:49.434,N/A,1192.484275,N/A
2024/05/14 02:09:49.935,N/A,N/A,16.592735868975804
2024/05/14 02:09:54.248,959.3181000000001,N/A,N/A
2024/05/14 02:09:54.463,N/A,1196.390275,N/A
2024/05/14 02:09:54.935,N/A,N/A,14.476800790621988
2024/05/14 02:09:59.220,957.9488,N/A,N/A
2024/05/14 02:09:59.434,N/A,1200.4648750000001,N/A
2024/05/14 02:09:59.935,N/A,N/A,16.52480679384433
2024/05/14 02:10:04.219,959.7937,N/A,N/A
2024/05/14 02:10:04.434,N/A,1190.9742750000003,N/A
2024/05/14 02:10:04.935,N/A,N/A,13.002467055931781
2024/05/14 02:10:09.311,957.6031,N/A,N/A
2024/05/14 02:10:09.527,N/A,1188.9924750000002,N/A
2024/05/14 02:10:09.935,N/A,N/A,14.693752332904884
2024/05/14 02:10:14.219,959.3038,N/A,N/A
2024/05/14 02:10:14.434,N/A,1192.904475,N/A
2024/05/14 02:10:14.935,N/A,N/A,16.662061668158312
2024/05/14 02:10:19.219,959.3611000000001,N/A,N/A
2024/05/14 02:10:19.434,N/A,1196.9447750000002,N/A
2024/05/14 02:10:19.935,N/A,N/A,14.571964884357634
2024/05/14 02:10:24.219,957.1572,N/A,N/A
2024/05/14 02:10:24.434,N/A,1199.983075,N/A
2024/05/14 02:10:24.935,N/A,N/A,15.994702638736259
2024/05/14 02:10:29.252,959.6157000000001,N/A,N/A
2024/05/14 02:10:29.495,N/A,1193.174175,N/A
2024/05/14 02:10:29.935,N/A,N/A,15.218743825957288
2024/05/14 02:10:34.219,958.5685,N/A,N/A
2024/05/14 02:10:34.434,N/A,1188.7026750000002,N/A
2024/05/14 02:10:34.935,N/A,N/A,14.426599506230687
2024/05/14 02:10:39.219,958.1144999999999,N/A,N/A
2024/05/14 02:10:39.434,N/A,1191.8530750000002,N/A
2024/05/14 02:10:39.935,N/A,N/A,16.949941429733343
2024/05/14 02:10:44.219,960.078,N/A,N/A
2024/05/14 02:10:44.434,N/A,1195.4054750000003,N/A
2024/05/14 02:10:44.935,N/A,N/A,14.376832401325768
2024/05/14 02:10:49.246,957.8689999999999,N/A,N/A
2024/05/14 02:10:49.462,N/A,1199.520475,N/A
2024/05/14 02:10:49.935,N/A,N/A,14.318475143465653
2024/05/14 02:10:54.219,959.5513,N/A,N/A
2024/05/14 02:10:54.434,N/A,1192.9974750000001,N/A
2024/05/14 02:10:54.935,N/A,N/A,15.467358714073164
2024/05/14 02:10:59.219,958.5573,N/A,N/A
2024/05/14 02:10:59.433,N/A,1188.321875,N/A
2024/05/14 02:10:59.935,N/A,N/A,14.40441805978197
2024/05/14 02:11:04.241,958.1502,N/A,N/A
2024/05/14 02:11:04.528,N/A,1192.0105750000002,N/A
2024/05/14 02:11:04.935,N/A,N/A,16.871248804120516
2024/05/14 02:11:09.219,960.1015,N/A,N/A
2024/05/14 02:11:09.434,N/A,1196.236775,N/A
2024/05/14 02:11:09.935,N/A,N/A,14.433313732596954
2024/05/14 02:11:14.219,957.9007,N/A,N/A
2024/05/14 02:11:14.434,N/A,1200.4193750000002,N/A
2024/05/14 02:11:14.935,N/A,N/A,13.964301777979845
2024/05/14 02:11:19.219,959.5799000000001,N/A,N/A
2024/05/14 02:11:19.434,N/A,1190.6793750000002,N/A
2024/05/14 02:11:19.935,N/A,N/A,15.05262862221608
2024/05/14 02:11:24.219,958.5735999999999,N/A,N/A
2024/05/14 02:11:24.434,N/A,1189.106675,N/A
2024/05/14 02:11:24.935,N/A,N/A,14.240922514681435
2024/05/14 02:11:29.248,958.2024,N/A,N/A
2024/05/14 02:11:29.464,N/A,1193.176175,N/A
2024/05/14 02:11:29.935,N/A,N/A,16.637469804792822
2024/05/14 02:11:34.219,960.0504,N/A,N/A
2024/05/14 02:11:34.434,N/A,1196.179175,N/A
2024/05/14 02:11:34.935,N/A,N/A,14.76217394199277
2024/05/14 02:11:39.219,957.8424,N/A,N/A
2024/05/14 02:11:39.434,N/A,1200.198175,N/A
2024/05/14 02:11:39.936,N/A,N/A,14.255964118148382
2024/05/14 02:11:44.282,959.2373,N/A,N/A
2024/05/14 02:11:44.524,N/A,1190.5813750000002,N/A
2024/05/14 02:11:44.935,N/A,N/A,15.616144600904793
2024/05/14 02:11:49.219,959.0686000000001,N/A,N/A
2024/05/14 02:11:49.434,N/A,1189.537975,N/A
2024/05/14 02:11:49.935,N/A,N/A,14.080156267775038
2024/05/14 02:11:54.219,957.7187,N/A,N/A
2024/05/14 02:11:54.434,N/A,1193.4448750000001,N/A
2024/05/14 02:11:54.935,N/A,N/A,16.902841135100907
2024/05/14 02:11:59.219,960.1760999999999,N/A,N/A
2024/05/14 02:11:59.434,N/A,1197.3396750000002,N/A
2024/05/14 02:11:59.935,N/A,N/A,15.761751536015252
2024/05/14 02:12:04.249,958.1104,N/A,N/A
2024/05/14 02:12:04.464,N/A,1198.8194750000002,N/A
2024/05/14 02:12:04.935,N/A,N/A,13.153797323542834
2024/05/14 02:12:09.219,958.6186,N/A,N/A
2024/05/14 02:12:09.434,N/A,1188.655175,N/A
2024/05/14 02:12:09.935,N/A,N/A,15.50944769575888
2024/05/14 02:12:14.219,959.3406,N/A,N/A
2024/05/14 02:12:14.434,N/A,1190.446975,N/A
2024/05/14 02:12:14.935,N/A,N/A,14.424659179793938
2024/05/14 02:12:19.219,957.8782,N/A,N/A
2024/05/14 02:12:19.434,N/A,1195.336775,N/A
2024/05/14 02:12:19.935,N/A,N/A,16.596078892144465
2024/05/14 02:12:24.248,960.3633,N/A,N/A
2024/05/14 02:12:24.463,N/A,1199.922475,N/A
2024/05/14 02:12:24.935,N/A,N/A,15.99013368948351
2024/05/14 02:12:29.219,958.3855,N/A,N/A
2024/05/14 02:12:29.434,N/A,1193.561075,N/A
2024/05/14 02:12:29.935,N/A,N/A,12.9054076864009
2024/05/14 02:12:34.219,959.0113,N/A,N/A
2024/05/14 02:12:34.434,N/A,1189.637975,N/A
2024/05/14 02:12:34.935,N/A,N/A,16.905409495370236
2024/05/14 02:12:39.310,958.8629999999999,N/A,N/A
2024/05/14 02:12:39.525,N/A,1194.823675,N/A
2024/05/14 02:12:39.935,N/A,N/A,14.528238292715836
2024/05/14 02:12:44.219,958.4724,N/A,N/A
2024/05/14 02:12:44.434,N/A,1198.618475,N/A
2024/05/14 02:12:44.935,N/A,N/A,17.193115861982914
2024/05/14 02:12:49.219,959.4429,N/A,N/A
2024/05/14 02:12:49.434,N/A,1195.018575,N/A
